Date,Time,ms,LEVEL,TEMPERATURE
4/21/2023,5:15:00 PM,0,9.5155,8.836
4/21/2023,5:30:00 PM,0,9.5151,8.815
4/21/2023,5:45:00 PM,0,9.5137,8.75
4/21/2023,6:00:00 PM,0,9.5138,8.732
4/21/2023,6:15:00 PM,0,9.5124,8.707
4/21/2023,6:30:00 PM,0,9.5107,8.654
4/21/2023,6:45:00 PM,0,9.5098,8.597
4/21/2023,7:00:00 PM,0,9.5084,8.54
4/21/2023,7:15:00 PM,0,9.508,8.489
4/21/2023,7:30:00 PM,0,9.5069,8.442
4/21/2023,7:45:00 PM,0,9.506,8.401
4/21/2023,8:00:00 PM,0,9.5054,8.366
4/21/2023,8:15:00 PM,0,9.5041,8.337
4/21/2023,8:30:00 PM,0,9.504,8.304
4/21/2023,8:45:00 PM,0,9.5042,8.275
4/21/2023,9:00:00 PM,0,9.5047,8.254
4/21/2023,9:15:00 PM,0,9.5059,8.232
4/21/2023,9:30:00 PM,0,9.5053,8.213
4/21/2023,9:45:00 PM,0,9.5052,8.2
4/21/2023,10:00:00 PM,0,9.5057,8.183
4/21/2023,10:15:00 PM,0,9.5048,8.166
4/21/2023,10:30:00 PM,0,9.505,8.148
4/21/2023,10:45:00 PM,0,9.5052,8.132
4/21/2023,11:00:00 PM,0,9.5036,8.12
4/21/2023,11:15:00 PM,0,9.5021,8.11
4/21/2023,11:30:00 PM,0,9.5009,8.096
4/21/2023,11:45:00 PM,0,9.5014,8.079
4/22/2023,12:00:00 AM,0,9.5013,8.068
4/22/2023,12:15:00 AM,0,9.5015,8.052
4/22/2023,12:30:00 AM,0,9.5018,8.031
4/22/2023,12:45:00 AM,0,9.5012,8.013
4/22/2023,1:00:00 AM,0,9.5001,7.995
4/22/2023,1:15:00 AM,0,9.4994,7.979
4/22/2023,1:30:00 AM,0,9.4991,7.966
4/22/2023,1:45:00 AM,0,9.498,7.95
4/22/2023,2:00:00 AM,0,9.4971,7.939
4/22/2023,2:15:00 AM,0,9.4962,7.929
4/22/2023,2:30:00 AM,0,9.4949,7.918
4/22/2023,2:45:00 AM,0,9.4938,7.905
4/22/2023,3:00:00 AM,0,9.4931,7.889
4/22/2023,3:15:00 AM,0,9.4922,7.876
4/22/2023,3:30:00 AM,0,9.4918,7.867
4/22/2023,3:45:00 AM,0,9.4909,7.861
4/22/2023,4:00:00 AM,0,9.4907,7.859
4/22/2023,4:15:00 AM,0,9.4905,7.851
4/22/2023,4:30:00 AM,0,9.4902,7.844
4/22/2023,4:45:00 AM,0,9.4895,7.834
4/22/2023,5:00:00 AM,0,9.4881,7.823
4/22/2023,5:15:00 AM,0,9.4867,7.819
4/22/2023,5:30:00 AM,0,9.4858,7.814
4/22/2023,5:45:00 AM,0,9.4842,7.807
4/22/2023,6:00:00 AM,0,9.4833,7.805
4/22/2023,6:15:00 AM,0,9.4827,7.802
4/22/2023,6:30:00 AM,0,9.4819,7.794
4/22/2023,6:45:00 AM,0,9.4819,7.793
4/22/2023,7:00:00 AM,0,9.4813,7.793
4/22/2023,7:15:00 AM,0,9.4808,7.801
4/22/2023,7:30:00 AM,0,9.4803,7.82
4/22/2023,7:45:00 AM,0,9.4801,7.858
4/22/2023,8:00:00 AM,0,9.4812,7.914
4/22/2023,8:15:00 AM,0,9.4824,7.977
4/22/2023,8:30:00 AM,0,9.4825,8.049
4/22/2023,8:45:00 AM,0,9.4822,8.126
4/22/2023,9:00:00 AM,0,9.4825,8.203
4/22/2023,9:15:00 AM,0,9.4829,8.283
4/22/2023,9:30:00 AM,0,9.4831,8.364
4/22/2023,9:45:00 AM,0,9.4823,8.454
4/22/2023,10:00:00 AM,0,9.4811,8.547
4/22/2023,10:15:00 AM,0,9.48,8.647
4/22/2023,10:30:00 AM,0,9.4798,8.744
4/22/2023,10:45:00 AM,0,9.4788,8.848
4/22/2023,11:00:00 AM,0,9.4767,8.948
4/22/2023,11:15:00 AM,0,9.4761,9.049
4/22/2023,11:30:00 AM,0,9.4749,9.147
4/22/2023,11:45:00 AM,0,9.4724,9.241
4/22/2023,12:00:00 PM,0,9.4709,9.324
4/22/2023,12:15:00 PM,0,9.4682,9.395
4/22/2023,12:30:00 PM,0,9.4605,9.459
4/22/2023,12:45:00 PM,0,9.4585,9.528
4/22/2023,1:00:00 PM,0,9.4571,9.596
4/22/2023,1:15:00 PM,0,9.4534,9.639
4/22/2023,1:30:00 PM,0,9.451,9.657
4/22/2023,1:45:00 PM,0,9.4484,9.655
4/22/2023,2:00:00 PM,0,9.4454,9.65
4/22/2023,2:15:00 PM,0,9.4431,9.64
4/22/2023,2:30:00 PM,0,9.441,9.62
4/22/2023,2:45:00 PM,0,9.4397,9.586
4/22/2023,3:00:00 PM,0,9.4373,9.547
4/22/2023,3:15:00 PM,0,9.4349,9.496
4/22/2023,3:30:00 PM,0,9.4331,9.436
4/22/2023,3:45:00 PM,0,9.4306,9.375
4/22/2023,4:00:00 PM,0,9.4276,9.307
4/22/2023,4:15:00 PM,0,9.4252,9.242
4/22/2023,4:30:00 PM,0,9.4226,9.198
4/22/2023,4:45:00 PM,0,9.4208,9.164
4/22/2023,5:00:00 PM,0,9.4186,9.105
4/22/2023,5:15:00 PM,0,9.4159,9.033
4/22/2023,5:30:00 PM,0,9.4139,8.951
4/22/2023,5:45:00 PM,0,9.4113,8.877
4/22/2023,6:00:00 PM,0,9.4093,8.815
4/22/2023,6:15:00 PM,0,9.4078,8.747
4/22/2023,6:30:00 PM,0,9.4059,8.676
4/22/2023,6:45:00 PM,0,9.4037,8.624
4/22/2023,7:00:00 PM,0,9.402,8.567
4/22/2023,7:15:00 PM,0,9.4016,8.499
4/22/2023,7:30:00 PM,0,9.4005,8.449
4/22/2023,7:45:00 PM,0,9.3996,8.415
4/22/2023,8:00:00 PM,0,9.3998,8.386
4/22/2023,8:15:00 PM,0,9.3991,8.363
4/22/2023,8:30:00 PM,0,9.399,8.346
4/22/2023,8:45:00 PM,0,9.3976,8.339
4/22/2023,9:00:00 PM,0,9.3973,8.327
4/22/2023,9:15:00 PM,0,9.3966,8.304
4/22/2023,9:30:00 PM,0,9.3959,8.277
4/22/2023,9:45:00 PM,0,9.3954,8.251
4/22/2023,10:00:00 PM,0,9.3945,8.23
4/22/2023,10:15:00 PM,0,9.3936,8.215
4/22/2023,10:30:00 PM,0,9.3921,8.21
4/22/2023,10:45:00 PM,0,9.3907,8.209
4/22/2023,11:00:00 PM,0,9.3908,8.207
4/22/2023,11:15:00 PM,0,9.3905,8.206
4/22/2023,11:30:00 PM,0,9.39,8.206
4/22/2023,11:45:00 PM,0,9.3901,8.207
4/23/2023,12:00:00 AM,0,9.3896,8.214
4/23/2023,12:15:00 AM,0,9.3894,8.217
4/23/2023,12:30:00 AM,0,9.3889,8.212
4/23/2023,12:45:00 AM,0,9.3885,8.213
4/23/2023,1:00:00 AM,0,9.3886,8.212
4/23/2023,1:15:00 AM,0,9.3878,8.207
4/23/2023,1:30:00 AM,0,9.387,8.193
4/23/2023,1:45:00 AM,0,9.3862,8.171
4/23/2023,2:00:00 AM,0,9.3853,8.147
4/23/2023,2:15:00 AM,0,9.384,8.122
4/23/2023,2:30:00 AM,0,9.3826,8.1
4/23/2023,2:45:00 AM,0,9.3828,8.083
4/23/2023,3:00:00 AM,0,9.3822,8.069
4/23/2023,3:15:00 AM,0,9.3816,8.064
4/23/2023,3:30:00 AM,0,9.381,8.074
4/23/2023,3:45:00 AM,0,9.3812,8.083
4/23/2023,4:00:00 AM,0,9.3816,8.089
4/23/2023,4:15:00 AM,0,9.3822,8.098
4/23/2023,4:30:00 AM,0,9.3816,8.109
4/23/2023,4:45:00 AM,0,9.3817,8.12
4/23/2023,5:00:00 AM,0,9.3816,8.129
4/23/2023,5:15:00 AM,0,9.3795,8.135
4/23/2023,5:30:00 AM,0,9.3789,8.131
4/23/2023,5:45:00 AM,0,9.3782,8.12
4/23/2023,6:00:00 AM,0,9.3777,8.111
4/23/2023,6:15:00 AM,0,9.3775,8.114
4/23/2023,6:30:00 AM,0,9.3772,8.118
4/23/2023,6:45:00 AM,0,9.3783,8.123
4/23/2023,7:00:00 AM,0,9.381,8.138
4/23/2023,7:15:00 AM,0,9.3839,8.154
4/23/2023,7:30:00 AM,0,9.3832,8.173
4/23/2023,7:45:00 AM,0,9.3836,8.188
4/23/2023,8:00:00 AM,0,9.3842,8.197
4/23/2023,8:15:00 AM,0,9.3843,8.205
4/23/2023,8:30:00 AM,0,9.3863,8.246
4/23/2023,8:45:00 AM,0,9.3878,8.305
4/23/2023,9:00:00 AM,0,9.3891,8.345
4/23/2023,9:15:00 AM,0,9.3906,8.447
4/23/2023,9:30:00 AM,0,9.3909,8.537
4/23/2023,9:45:00 AM,0,9.392,8.608
4/23/2023,10:00:00 AM,0,9.3922,8.702
4/23/2023,10:15:00 AM,0,9.392,8.666
4/23/2023,10:30:00 AM,0,9.3926,8.712
4/23/2023,10:45:00 AM,0,9.3933,8.768
4/23/2023,11:00:00 AM,0,9.3948,8.912
4/23/2023,11:15:00 AM,0,9.3958,9.026
4/23/2023,11:30:00 AM,0,9.3971,9.177
4/23/2023,11:45:00 AM,0,9.3977,9.312
4/23/2023,12:00:00 PM,0,9.3973,9.408
4/23/2023,12:15:00 PM,0,9.3972,9.455
4/23/2023,12:30:00 PM,0,9.3958,9.487
4/23/2023,12:45:00 PM,0,9.3948,9.546
4/23/2023,1:00:00 PM,0,9.3941,9.609
4/23/2023,1:15:00 PM,0,9.3927,9.65
4/23/2023,1:30:00 PM,0,9.391,9.672
4/23/2023,1:45:00 PM,0,9.3902,9.681
4/23/2023,2:00:00 PM,0,9.3898,9.687
4/23/2023,2:15:00 PM,0,9.3883,9.676
4/23/2023,2:30:00 PM,0,9.3876,9.642
4/23/2023,2:45:00 PM,0,9.3863,9.598
4/23/2023,3:00:00 PM,0,9.3836,9.538
4/23/2023,3:15:00 PM,0,9.3827,9.481
4/23/2023,3:30:00 PM,0,9.3816,9.426
4/23/2023,3:45:00 PM,0,9.3804,9.382
4/23/2023,4:00:00 PM,0,9.3789,9.345
4/23/2023,4:15:00 PM,0,9.3779,9.302
4/23/2023,4:30:00 PM,0,9.3761,9.244
4/23/2023,4:45:00 PM,0,9.3741,9.169
4/23/2023,5:00:00 PM,0,9.3726,9.084
4/23/2023,5:15:00 PM,0,9.371,8.989
4/23/2023,5:30:00 PM,0,9.3703,8.901
4/23/2023,5:45:00 PM,0,9.3694,8.815
4/23/2023,6:00:00 PM,0,9.3688,8.728
4/23/2023,6:15:00 PM,0,9.3697,8.646
4/23/2023,6:30:00 PM,0,9.3692,8.573
4/23/2023,6:45:00 PM,0,9.3681,8.509
4/23/2023,7:00:00 PM,0,9.369,8.457
4/23/2023,7:15:00 PM,0,9.3687,8.41
4/23/2023,7:30:00 PM,0,9.369,8.366
4/23/2023,7:45:00 PM,0,9.3698,8.321
4/23/2023,8:00:00 PM,0,9.3716,8.278
4/23/2023,8:15:00 PM,0,9.3732,8.241
4/23/2023,8:30:00 PM,0,9.3758,8.208
4/23/2023,8:45:00 PM,0,9.3784,8.179
4/23/2023,9:00:00 PM,0,9.3814,8.157
4/23/2023,9:15:00 PM,0,9.3851,8.138
4/23/2023,9:30:00 PM,0,9.3875,8.123
4/23/2023,9:45:00 PM,0,9.3876,8.111
4/23/2023,10:00:00 PM,0,9.3886,8.102
4/23/2023,10:15:00 PM,0,9.39,8.087
4/23/2023,10:30:00 PM,0,9.3901,8.072
4/23/2023,10:45:00 PM,0,9.3907,8.059
4/23/2023,11:00:00 PM,0,9.3919,8.046
4/23/2023,11:15:00 PM,0,9.3897,8.034
4/23/2023,11:30:00 PM,0,9.3889,8.019
4/23/2023,11:45:00 PM,0,9.3879,7.999
4/24/2023,12:00:00 AM,0,9.3889,7.979
4/24/2023,12:15:00 AM,0,9.3925,7.957
4/24/2023,12:30:00 AM,0,9.3922,7.938
4/24/2023,12:45:00 AM,0,9.3916,7.926
4/24/2023,1:00:00 AM,0,9.3939,7.914
4/24/2023,1:15:00 AM,0,9.3951,7.903
4/24/2023,1:30:00 AM,0,9.3934,7.883
4/24/2023,1:45:00 AM,0,9.3928,7.866
4/24/2023,2:00:00 AM,0,9.3932,7.845
4/24/2023,2:15:00 AM,0,9.3917,7.819
4/24/2023,2:30:00 AM,0,9.3931,7.796
4/24/2023,2:45:00 AM,0,9.3937,7.773
4/24/2023,3:00:00 AM,0,9.3954,7.76
4/24/2023,3:15:00 AM,0,9.3978,7.754
4/24/2023,3:30:00 AM,0,9.3991,7.753
4/24/2023,3:45:00 AM,0,9.4019,7.755
4/24/2023,4:00:00 AM,0,9.406,7.756
4/24/2023,4:15:00 AM,0,9.4075,7.75
4/24/2023,4:30:00 AM,0,9.4098,7.738
4/24/2023,4:45:00 AM,0,9.4112,7.729
4/24/2023,5:00:00 AM,0,9.4119,7.723
4/24/2023,5:15:00 AM,0,9.4133,7.714
4/24/2023,5:30:00 AM,0,9.4149,7.702
4/24/2023,5:45:00 AM,0,9.4162,7.681
4/24/2023,6:00:00 AM,0,9.4171,7.662
4/24/2023,6:15:00 AM,0,9.4204,7.648
4/24/2023,6:30:00 AM,0,9.4214,7.626
4/24/2023,6:45:00 AM,0,9.4217,7.615
4/24/2023,7:00:00 AM,0,9.4233,7.608
4/24/2023,7:15:00 AM,0,9.4254,7.616
4/24/2023,7:30:00 AM,0,9.4274,7.633
4/24/2023,7:45:00 AM,0,9.4285,7.675
4/24/2023,8:00:00 AM,0,9.4304,7.739
4/24/2023,8:15:00 AM,0,9.4322,7.809
4/24/2023,8:30:00 AM,0,9.4333,7.88
4/24/2023,8:45:00 AM,0,9.4342,7.954
4/24/2023,9:00:00 AM,0,9.435,8.03
4/24/2023,9:15:00 AM,0,9.436,8.11
4/24/2023,9:30:00 AM,0,9.4375,8.196
4/24/2023,9:45:00 AM,0,9.4376,8.291
4/24/2023,10:00:00 AM,0,9.4398,8.39
4/24/2023,10:15:00 AM,0,9.4405,8.488
4/24/2023,10:30:00 AM,0,9.4518,8.56
4/24/2023,10:45:00 AM,0,9.4525,8.666
4/24/2023,11:00:00 AM,0,9.4543,8.769
4/24/2023,11:15:00 AM,0,9.4557,8.87
4/24/2023,11:30:00 AM,0,9.4561,8.961
4/24/2023,11:45:00 AM,0,9.4578,9.054
4/24/2023,12:00:00 PM,0,9.458,9.135
4/24/2023,12:15:00 PM,0,9.4583,9.204
4/24/2023,12:30:00 PM,0,9.4596,9.264
4/24/2023,12:45:00 PM,0,9.4606,9.325
4/24/2023,1:00:00 PM,0,9.4605,9.378
4/24/2023,1:15:00 PM,0,9.4598,9.417
4/24/2023,1:30:00 PM,0,9.4596,9.442
4/24/2023,1:45:00 PM,0,9.4594,9.456
4/24/2023,2:00:00 PM,0,9.458,9.459
4/24/2023,2:15:00 PM,0,9.4574,9.438
4/24/2023,2:30:00 PM,0,9.4556,9.404
4/24/2023,2:45:00 PM,0,9.4535,9.358
4/24/2023,3:00:00 PM,0,9.4512,9.305
4/24/2023,3:15:00 PM,0,9.4493,9.258
4/24/2023,3:30:00 PM,0,9.4474,9.216
4/24/2023,3:45:00 PM,0,9.4457,9.183
4/24/2023,4:00:00 PM,0,9.4448,9.153
4/24/2023,4:15:00 PM,0,9.4435,9.109
4/24/2023,4:30:00 PM,0,9.4423,9.053
4/24/2023,4:45:00 PM,0,9.4411,8.991
4/24/2023,5:00:00 PM,0,9.4408,8.917
4/24/2023,5:15:00 PM,0,9.4411,8.838
4/24/2023,5:30:00 PM,0,9.4397,8.762
4/24/2023,5:45:00 PM,0,9.4409,8.687
4/24/2023,6:00:00 PM,0,9.4405,8.62
4/24/2023,6:15:00 PM,0,9.4396,8.558
4/24/2023,6:30:00 PM,0,9.44,8.495
4/24/2023,6:45:00 PM,0,9.4399,8.434
4/24/2023,7:00:00 PM,0,9.4399,8.379
4/24/2023,7:15:00 PM,0,9.4403,8.32
4/24/2023,7:30:00 PM,0,9.4424,8.263
4/24/2023,7:45:00 PM,0,9.4424,8.214
4/24/2023,8:00:00 PM,0,9.4413,8.174
4/24/2023,8:15:00 PM,0,9.4433,8.141
4/24/2023,8:30:00 PM,0,9.4443,8.114
4/24/2023,8:45:00 PM,0,9.4471,8.089
4/24/2023,9:00:00 PM,0,9.4476,8.07
4/24/2023,9:15:00 PM,0,9.4491,8.054
4/24/2023,9:30:00 PM,0,9.4517,8.033
4/24/2023,9:45:00 PM,0,9.4534,8.014
4/24/2023,10:00:00 PM,0,9.454,7.995
4/24/2023,10:15:00 PM,0,9.4558,7.977
4/24/2023,10:30:00 PM,0,9.4571,7.954
4/24/2023,10:45:00 PM,0,9.4594,7.926
4/24/2023,11:00:00 PM,0,9.46,7.897
4/24/2023,11:15:00 PM,0,9.4609,7.872
4/24/2023,11:30:00 PM,0,9.4613,7.851
4/24/2023,11:45:00 PM,0,9.4628,7.833
4/25/2023,12:00:00 AM,0,9.4639,7.815
4/25/2023,12:15:00 AM,0,9.4656,7.8
4/25/2023,12:30:00 AM,0,9.4671,7.79
4/25/2023,12:45:00 AM,0,9.4672,7.783
4/25/2023,1:00:00 AM,0,9.4699,7.773
4/25/2023,1:15:00 AM,0,9.469,7.765
4/25/2023,1:30:00 AM,0,9.469,7.758
4/25/2023,1:45:00 AM,0,9.4703,7.754
4/25/2023,2:00:00 AM,0,9.4698,7.745
4/25/2023,2:15:00 AM,0,9.4695,7.739
4/25/2023,2:30:00 AM,0,9.469,7.73
4/25/2023,2:45:00 AM,0,9.4689,7.716
4/25/2023,3:00:00 AM,0,9.4694,7.707
4/25/2023,3:15:00 AM,0,9.4701,7.697
4/25/2023,3:30:00 AM,0,9.47,7.685
4/25/2023,3:45:00 AM,0,9.4702,7.683
4/25/2023,4:00:00 AM,0,9.4701,7.676
4/25/2023,4:15:00 AM,0,9.4708,7.673
4/25/2023,4:30:00 AM,0,9.4703,7.666
4/25/2023,4:45:00 AM,0,9.4706,7.664
4/25/2023,5:00:00 AM,0,9.4709,7.661
4/25/2023,5:15:00 AM,0,9.4703,7.656
4/25/2023,5:30:00 AM,0,9.4705,7.652
4/25/2023,5:45:00 AM,0,9.4697,7.65
4/25/2023,6:00:00 AM,0,9.4698,7.648
4/25/2023,6:15:00 AM,0,9.4714,7.643
4/25/2023,6:30:00 AM,0,9.4725,7.636
4/25/2023,6:45:00 AM,0,9.474,7.637
4/25/2023,7:00:00 AM,0,9.4752,7.64
4/25/2023,7:15:00 AM,0,9.4771,7.657
4/25/2023,7:30:00 AM,0,9.4777,7.685
4/25/2023,7:45:00 AM,0,9.4785,7.729
4/25/2023,8:00:00 AM,0,9.4796,7.786
4/25/2023,8:15:00 AM,0,9.4799,7.851
4/25/2023,8:30:00 AM,0,9.4808,7.921
4/25/2023,8:45:00 AM,0,9.4808,7.993
4/25/2023,9:00:00 AM,0,9.4813,8.062
4/25/2023,9:15:00 AM,0,9.4815,8.138
4/25/2023,9:30:00 AM,0,9.4823,8.226
4/25/2023,9:45:00 AM,0,9.4827,8.324
4/25/2023,10:00:00 AM,0,9.4832,8.425
4/25/2023,10:15:00 AM,0,9.4829,8.526
4/25/2023,10:30:00 AM,0,9.4838,8.621
4/25/2023,10:45:00 AM,0,9.4847,8.721
4/25/2023,11:00:00 AM,0,9.486,8.821
4/25/2023,11:15:00 AM,0,9.4866,8.921
4/25/2023,11:30:00 AM,0,9.487,9.018
4/25/2023,11:45:00 AM,0,9.4855,9.111
4/25/2023,12:00:00 PM,0,9.4835,9.206
4/25/2023,12:15:00 PM,0,9.4827,9.282
4/25/2023,12:30:00 PM,0,9.4802,9.356
4/25/2023,12:45:00 PM,0,9.4783,9.419
4/25/2023,1:00:00 PM,0,9.4778,9.476
4/25/2023,1:15:00 PM,0,9.4758,9.516
4/25/2023,1:30:00 PM,0,9.473,9.542
4/25/2023,1:45:00 PM,0,9.4718,9.557
4/25/2023,2:00:00 PM,0,9.4695,9.564
4/25/2023,2:15:00 PM,0,9.4675,9.553
4/25/2023,2:30:00 PM,0,9.4661,9.523
4/25/2023,2:45:00 PM,0,9.4651,9.486
4/25/2023,3:00:00 PM,0,9.4628,9.448
4/25/2023,3:15:00 PM,0,9.4612,9.409
4/25/2023,3:30:00 PM,0,9.4593,9.373
4/25/2023,3:45:00 PM,0,9.456,9.338
4/25/2023,4:00:00 PM,0,9.4538,9.311
4/25/2023,4:15:00 PM,0,9.4524,9.272
4/25/2023,4:30:00 PM,0,9.4509,9.213
4/25/2023,4:45:00 PM,0,9.4485,9.137
4/25/2023,5:00:00 PM,0,9.4478,9.061
4/25/2023,5:15:00 PM,0,9.4466,8.978
4/25/2023,5:30:00 PM,0,9.4455,8.899
4/25/2023,5:45:00 PM,0,9.4443,8.823
4/25/2023,6:00:00 PM,0,9.4435,8.75
4/25/2023,6:15:00 PM,0,9.4419,8.685
4/25/2023,6:30:00 PM,0,9.4402,8.624
4/25/2023,6:45:00 PM,0,9.4392,8.568
4/25/2023,7:00:00 PM,0,9.4386,8.513
4/25/2023,7:15:00 PM,0,9.4373,8.456
4/25/2023,7:30:00 PM,0,9.4369,8.401
4/25/2023,7:45:00 PM,0,9.4369,8.352
4/25/2023,8:00:00 PM,0,9.4383,8.31
4/25/2023,8:15:00 PM,0,9.4405,8.273
4/25/2023,8:30:00 PM,0,9.4426,8.238
4/25/2023,8:45:00 PM,0,9.4443,8.207
4/25/2023,9:00:00 PM,0,9.4447,8.181
4/25/2023,9:15:00 PM,0,9.4464,8.158
4/25/2023,9:30:00 PM,0,9.4473,8.14
4/25/2023,9:45:00 PM,0,9.4494,8.124
4/25/2023,10:00:00 PM,0,9.4506,8.108
4/25/2023,10:15:00 PM,0,9.4511,8.093
4/25/2023,10:30:00 PM,0,9.4526,8.082
4/25/2023,10:45:00 PM,0,9.4518,8.07
4/25/2023,11:00:00 PM,0,9.4536,8.058
4/25/2023,11:15:00 PM,0,9.4553,8.049
4/25/2023,11:30:00 PM,0,9.4562,8.034
4/25/2023,11:45:00 PM,0,9.4562,8.022
4/26/2023,12:00:00 AM,0,9.457,8.01
4/26/2023,12:15:00 AM,0,9.4574,7.999
4/26/2023,12:30:00 AM,0,9.4568,7.993
4/26/2023,12:45:00 AM,0,9.4582,7.982
4/26/2023,1:00:00 AM,0,9.4584,7.972
4/26/2023,1:15:00 AM,0,9.4599,7.964
4/26/2023,1:30:00 AM,0,9.4607,7.956
4/26/2023,1:45:00 AM,0,9.4612,7.945
4/26/2023,2:00:00 AM,0,9.4608,7.936
4/26/2023,2:15:00 AM,0,9.4611,7.927
4/26/2023,2:30:00 AM,0,9.4601,7.92
